,OBJECTID_1,text,created,Description,longitude,latitude,hashtag,statusSour
727,665.0,"The best way to predict the #future is to invent it angel.pap85 <U+2764><U+FE0F><U+0001F91C><U+0001F3FB><U+0001F91B><U+0001F3FB> #summer #couplegoals @ Amsterdam, Netherlands https://t.co/0d9UN1FbPk",2019-06-17,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
728,666.0,"#storm #rain #summer #amsterdam #dutchbank @ Amsterdam, Netherlands https://t.co/Dk7t2CiNSz",2019-06-20,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
729,667.0,Aardbeien met vlierbloesemsiroop en luchtige venkelmousse. Link naar recept in de bio. #veganrecipes #vegan https://t.co/L8FWBALEH5,2019-06-20,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
730,668.0,"Hello summer. #summer #newseason #bask @ Amsterdam, Netherlands https://t.co/nVqOnbC8Cb",2019-06-21,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
731,669.0,"00:05 #amsterdam #longestdayoftheyear #summer @ Amsterdam, Netherlands https://t.co/WpNAEnC0nT",2019-06-21,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
732,670.0,"#summer (and the tourists) comes to #amsterdam #tree #canal #cafes #europe #nofilter @ Amsterdam, Netherlands https://t.co/BXgiOkV3V4",2019-06-23,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
733,671.0,#twinning #amsterdam #hansopje #hm #summer #city #iger #igdaily #hijheeftmeerswag #photooftheday #streetstyle @ Ams https://t.co/Nlq2i5iyA7,2019-06-23,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
734,672.0,"#Amsterdam in #summer #Netherlands @ Amsterdam, Netherlands https://t.co/Chg4Zq16pz",2019-06-23,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
735,673.0,"Splash of summer <U+0001F49B>
.
.
.
.
.
#casualstyle #summer #sunshine #amsterdam #visitamsterdam #europeansummer https://t.co/hI6rWN2r7b",2019-06-23,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
736,674.0,"#Amsterdam feelings <U+0001F49C> what a charming city!! #travel #trip #europe #netherlands #travellover #summer @ Amsterdam, N https://t.co/HwVYuy8khl",2019-06-24,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
737,675.0,"Happy Summer ya'll! <U+2600><U+FE0F><U+0001F929> | <U+0001F4F8>: zorroliled 
 


#happy #summer #summer #sunshine #sun #guitar #performing #artist https://t.co/VAtvLqm59g",2019-06-24,tourist,4.9001,52.3777,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
738,705.0,"Meet Dominic, he's riding on our #visa expertise to have a crack this #summer in the cozy city of #amsterdam. We se https://t.co/VzpbEPBR96",2019-06-19,tourist,4.89749908,52.37777365,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
739,743.0,Summer in Amsterdam. Oldies but goodies... #goldwing #honda #hondagoldwing #motor #sun #summer #zomer @ Amsterdam N https://t.co/VN0tlaMESG,2019-06-21,tourist,4.8557071,52.38226084,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
740,744.0,Longest day Prinsengracht Amsterdam #clouds #longestday #cloudy #canal #evening #summer @ Amsterdam Netherland https://t.co/haWbO8oVho,2019-06-21,tourist,4.8557071,52.38226084,summer,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
741,328.0,"The central courtyard of Het Scheepvaartmuseum, with its beautiful glazed dome roof.
hetscheepvaartmuseum incredibl https://t.co/Ck4SBRyv0V",2019-06-18,tourist,4.91437466,52.37163097,tourist,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
742,676.0,"Being happy never goes out of style<U+0001F601><U+0001F609>
.
.
.
.
.
.
.
.
.
.
#model #legs #black #tour #tourist #happy #amsterdam https://t.co/SBrpmsZxQH",2019-06-23,tourist,4.9001,52.3777,tourist,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
743,745.0,"Necesito un vuelo ya <U+2708><U+FE0F>
.
.
.
#volar #fly #palmundo #viajesderosi #molinos #travelers #amsterdam #melena #verde https://t.co/CPL8Wrr5Ue",2019-06-18,tourist,4.8557071,52.38226084,tourist,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
744,758.0,#tourist things of Amsterdam. #friends #travel #Netherland @ I Amsterdam https://t.co/1f2dz5WoOw,2019-06-17,tourist,4.901269999999999,52.38413,tourist,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
745,43.0,Remember the 2017 #MAG tour? I had #guitarpick #travel #businesscards with #myamericanguitar on one side and https://t.co/1vpmLkNxv6,2019-06-22,non-tourist,4.868785400000001,52.334720000000004,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
746,121.0,"""There is something happening around a beer"" Freddy Heineken. #brewery #travel #thisis30 #heinekenexperience @ Hein https://t.co/Hf1RLisCTu",2019-06-17,tourist,4.89131484,52.35793224,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
747,122.0,"#heinekenexperience house@Amsterdam.
.
.
.
.
.
.
.
hi-lotravel is the ONLY travelbook &amp; #travelguide that shows U h https://t.co/GQrshjalWp",2019-06-21,tourist,4.89131484,52.35793224,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
748,169.0,Rijksmuseum #Amsterdam #Netherlands #travel #explore @ Rijksmuseum https://t.co/tNNrIVu88y,2019-06-16,tourist,4.8853800000000005,52.35995,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
749,170.0,In <U+0001F49B> with the gardens at Rijksmuseum especially with this weather. It also houses an outdoor collection/exhibition! https://t.co/xkU3vfPO0e,2019-06-20,tourist,4.8853800000000005,52.35995,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
750,185.0,"Night walks through #Amsterdam streets.

#night #pixel3 #photography #Travel @ Amsterdam  Canals https://t.co/roKEwDPCwW",2019-06-18,tourist,4.88703,52.36076,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
751,223.0,"rembrandtplein_nl amsterdam  on a beautiful day is #priceless .
..
.
.
.
.
.
.
.
.
.
.
.
hi-lotravel is the ONLY tr https://t.co/0otrzdf2Mn",2019-06-24,tourist,4.89627055,52.36604914,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
752,329.0,"The central courtyard of Het Scheepvaartmuseum, with its beautiful glazed dome roof.
hetscheepvaartmuseum incredibl https://t.co/Ck4SBRyv0V",2019-06-18,tourist,4.91437466,52.37163097,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
753,344.0,"Cant get enough of amsterdam , can u?
.
.
.
.
.
.
.
hi-lotravel is the ONLY travelbook &amp; #travelguide that shows U https://t.co/6gZTRnZgp4",2019-06-22,tourist,4.89330764,52.3730295,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
754,354.0,Big foot!! Que tiene alquien que tiene el pie grande??  pues el zapato Grande!!! #startoflow #manustartoflow https://t.co/hhQvNWdxwe,2019-06-19,tourist,4.892778,52.373056,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
755,355.0,Another view of the Dam Square from the other side. I like this one cos I managed to capture the colored lights in https://t.co/BOKjBMMW7A,2019-06-20,tourist,4.892778,52.373056,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
756,364.0,"sarahstoursamsterdam dropped by for a surprise visit and spontanious <U+0001F4F8> shoot 
.
.
.
.
<U+0001F50E> ABEL bag AM1803-940579 name https://t.co/8da5jVg7Au",2019-06-21,tourist,4.8923,52.3736,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
757,377.0,Of course an obligatory one for the album near the canals. <U+0001F605> Thanks orang2 lalu lalang tolong tangkapkan gamba I ha https://t.co/zfxob71jLI,2019-06-19,tourist,4.88016421,52.37402324,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
758,401.0,"#sunset in #paris #arcdetriomphe 
#travel with me #adechaidir @ Hijau Travel &amp; Tours https://t.co/2kN86rn1vS",2019-06-20,tourist,4.92274,52.37668,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
759,402.0,"#champselysées #film #festival #paris 
#travel with me #adechaidir @ Hijau Travel &amp; Tours https://t.co/G7K0TC7Lew",2019-06-20,tourist,4.92274,52.37668,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
760,403.0,"#paris and #eiffeltower 
#travel with me #adechaidir @ Hijau Travel &amp; Tours https://t.co/En2OWHKODW",2019-06-21,tourist,4.92274,52.37668,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
761,404.0,"#paris #shopping #paradise 
#store with #rainbow #color 
#travel with me #adechaidir @ Hijau Travel &amp; Tours https://t.co/c1YmvmJLr8",2019-06-21,tourist,4.92274,52.37668,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
762,405.0,"#zaanseschans #netherlands 
#travel with me #adechaidir @ Hijau Travel &amp; Tours https://t.co/sg79EwfFvH",2019-06-24,tourist,4.92274,52.37668,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
763,429.0,"Welcome to Amsterdam Centraal.

 #travel #netherland #amsterdam #thisis30 @ Amsterdam Centraal https://t.co/bvp40P4pxm",2019-06-16,tourist,4.898788400000001,52.37697431,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
764,430.0,"This city has more than 150 canals and 1,250 bridges, and we just choose one of them to stand and pose in front of https://t.co/up9KEoS8bP",2019-06-19,tourist,4.898788400000001,52.37697431,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
765,431.0,"One of the popular #veganonly chains in amsterdam #lobudgetfood
.
.
.
.
.
hi-lotravel is the ONLY travelbook &amp; https://t.co/oLrtCsNxwx",2019-06-23,tourist,4.898788400000001,52.37697431,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
766,677.0,"Final hours of sunlight. #Amsterdam #Netherlands #travel #explore @ Amsterdam, Netherlands https://t.co/cwbcAgSEnv",2019-06-15,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
767,678.0,"Hello Amsterdam #love #this #city #iamsterdam #canals #travel em Amsterdam, Netherlands https://t.co/OtakgvGbjc",2019-06-16,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
768,679.0,"AMSTERDAM.
.
<U+0001F4F8> Canon Eos 300 +50mm
Film : Kodak Colour Plus 200
.
#amsterdam #netherlands #cheese #travel https://t.co/pNvPeZXWfQ",2019-06-16,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
769,680.0,"Used book store, Amsterdam.
#holland #netherlands #amsterdam #streetsnap #snapshots #europeancity #gr3 #gr #griii https://t.co/NNxj8FAx01",2019-06-17,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
770,681.0,#Amsterdam - what to say about a #city that is so #unique and #wonderful? Do it! That's the simple main message. Yo https://t.co/OIqiVHwNXJ,2019-06-17,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
771,682.0,"AmsterDAMN  good weekend <U+0001F337><U+0001F51E><U+26F5><U+0001F490><U+0001F1F3><U+0001F1F1><U+0001F4AF><U+0001F6B2><U+0001F688>

<U+25AB><U+FE0F><U+25AA><U+FE0F><U+25AB><U+FE0F><U+25AA><U+FE0F><U+25AB><U+FE0F><U+25AA><U+FE0F><U+25AB><U+FE0F><U+25AA><",2019-06-17,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
772,683.0,"All the deliciousness! My inner Fatkid is ecstatic! #waffles #foodie #Amsterdam #travel #thisis30 @ Amsterdam, Neth https://t.co/0MCOwIWhMs",2019-06-18,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
773,684.0,"Vaarwel, it was a good time #Amsterdam. Can't wait to return. #Travel #Netherland #thisis30 @ Amsterdam, Netherlands https://t.co/7dsMaIrbVL",2019-06-19,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
774,685.0,Sorry for the typical Amsterdam post <U+0001F648> But its just so beautiful <U+0001F60D> #travel #vacation #roadtrip #jetsetlife https://t.co/CE5wRyCkrR,2019-06-20,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
775,686.0,"Life is short and the world is wide #tbt #netherlands #amsterdam #eurotrip #travel #takemeback @ Amsterdam, Nethe https://t.co/5mdjIEkXPG",2019-06-20,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
776,687.0,"Amsterdam is so pretty <U+0001F63B><U+0001F1F1><U+0001F1FA>#farfromprofessional #travel @ Amsterdam, Netherlands https://t.co/Vzrgyv0ETw",2019-06-20,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
777,688.0,"Traveling / so much too see #portrait #tb #travel #vsco #jaimecamposfoto en Amsterdam, Netherlands https://t.co/NLdvoM0z3t",2019-06-21,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
778,689.0,"Almost 2 years ago<U+0001F1F3><U+0001F1F1>
10 agosto 2017
.
.
.
#amsterdam #netherlands #olanda #holanda #holland #thenetherlands #city https://t.co/eANwYdK53X",2019-06-21,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
779,690.0,"Ahhh the canals amsterdam amsterdam .
.
.
..
.
.

....
..
.
..
.
.
.
hi-lotravel is the ONLY travelbook &amp; https://t.co/kt4E5Vhqqi",2019-06-22,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
780,691.0,"Ahh those crazy Dutch people we love u<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>.
.
.
.
.
.
.
.
.
.
.
hi-lotravel is the ONLY travelbook &amp; #travelguide https://t.co/m4rWtIFWai",2019-06-22,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
781,692.0,"Putting the dam in Amsterdam #Amsterdam #Netherlands #travel #solotravel #explore #exploreamsterdam @ Amsterdam, Ne https://t.co/fu0mwdNIjt",2019-06-22,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
782,693.0,Dodging boats and ducking bridges in the canals #amsterdam #rowing #canals #row #sport #travel #newsegments #strava https://t.co/8iX8lFgOda,2019-06-23,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
783,694.0,"f**k yeah ams!  
#amsterdam #netherland #travel #trip #toboggan #beautiful #YOLO #instagood #travel #landscape  #<U+65C5> https://t.co/unsHzvRbUr",2019-06-23,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
784,695.0,"#Amsterdam feelings <U+0001F49C> what a charming city!! #travel #trip #europe #netherlands #travellover #summer @ Amsterdam, N https://t.co/HwVYuy8khl",2019-06-24,tourist,4.9001,52.3777,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
785,746.0,"The mandatory bridge pic in Amsterdam <U+0001F1F3><U+0001F1F1>
#amsterdam #bridge #ninebridge #weekend #getaway #holidayfun #travel #trip https://t.co/gIWO2utRvr",2019-06-16,tourist,4.8557071,52.38226084,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
786,755.0,"f**k yeah ams!  our new office!
#amsterdam #netherland #travel #trip #toboggan #beautiful #YOLO #instagood #travel https://t.co/RArzmoaqOw",2019-06-18,tourist,4.90241,52.3837,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
787,759.0,#tourist things of Amsterdam. #friends #travel #Netherland @ I Amsterdam https://t.co/1f2dz5WoOw,2019-06-17,tourist,4.901269999999999,52.38413,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
788,773.0,"Hello, Im ... ADAM!!!
.
.
.
#picoftheday #photooftheday #nofilter #amsterdam #adam #red #rooftop #adamlookout https://t.co/lDCkc5uxQy",2019-06-22,tourist,4.902880000000001,52.384209999999996,travel,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
789,432.0,"This city has more than 150 canals and 1,250 bridges, and we just choose one of them to stand and pose in front of https://t.co/up9KEoS8bP",2019-06-19,tourist,4.898788400000001,52.37697431,travelling,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
790,747.0,Recently I'm taking tons of photo but not publishing much... So much content that Im wondering if I should print a https://t.co/A9F5h8ulng,2019-06-18,tourist,4.8557071,52.38226084,travelling,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
791,134.0,"A spot of Banksy in Amsterdam
#amsterdam #banksy #netherlands #streetart #vscotravel #travelgram #traveldiaries https://t.co/3qYYO6bxp4",2019-06-25,tourist,4.88218165,52.35875831,travelphotography,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
792,696.0,"AMSTERDAM.
.
<U+0001F4F8> Canon Eos 300 +50mm
Film : Kodak Colour Plus 200
.
#amsterdam #netherlands #cheese #travel https://t.co/pNvPeZXWfQ",2019-06-16,tourist,4.9001,52.3777,travelphotography,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
793,697.0,"Used book store, Amsterdam.
#holland #netherlands #amsterdam #streetsnap #snapshots #europeancity #gr3 #gr #griii https://t.co/NNxj8FAx01",2019-06-17,tourist,4.9001,52.3777,travelphotography,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
794,698.0,"Greenery in the shades of the city (2016)
.
.
.
#amsterdam #netherlands #nl #travelphotography #yumsterdam https://t.co/QkyA0Exbvz",2019-06-17,tourist,4.9001,52.3777,travelphotography,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
795,699.0,"Almost 2 years ago<U+0001F1F3><U+0001F1F1>
10 agosto 2017
.
.
.
#amsterdam #netherlands #olanda #holanda #holland #thenetherlands #city https://t.co/eANwYdK53X",2019-06-21,tourist,4.9001,52.3777,travelphotography,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
796,748.0,"A town called paradise <U+0001F618>



#amsterdam #netherlands #travelphotography #instadailly #dailyart #art #love #life https://t.co/xhqlIESCHA",2019-06-15,tourist,4.8557071,52.38226084,travelphotography,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
797,749.0,"I AMsterdam

#mattiapoliphotographer #amsterdam<U+0001F1F3><U+0001F1F1> #holland<U+0001F1F3><U+0001F1F1> #sempreinviaggio<U+2708> #streetphotogrqphy #canon<U+0001F4F7> https://t.co/nZ5HPGt1OL",2019-06-18,tourist,4.8557071,52.38226084,travelphotography,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
